"subject_id" "activity_nm" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyAccMag.mean.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroJerkMag.mean.." "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.std.." "tGravityAccMag.std.." "tBodyAccJerkMag.std.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.std.." "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.std.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.std.."
18 "WALKING" 15.33771448 -0.99693233845 -5.836225666 51.73645393 -14.24175681 -3.412155129 4.298135959 1.5833746986 0.598365096 -2.23663840975 -3.43687323266 5.2904230099 -5.4120376556 -2.4291183049 -2.81473678178 -16.12285237 -16.12285237 -21.23907868 -28.02638428 -35.64321023 -20.80260875 -13.64195119 -27.42717887 -23.22864065 -20.26687877 -33.66424582 -34.14171233 -31.97029644 -30.13653131 -23.76565711 -23.18611407 -34.73855808 -39.79339342 -21.05630919 -12.712328994 -23.98749142 -55.04860943 -54.6174529 -54.45909553 -20.61118718 -17.92889075 -35.4662482 -39.44862754 -27.80016622 -28.63936347 -32.37550223 -38.91584421 -37.14253644 -25.77940206 -25.77940206 -23.82344503 -34.07656511 -40.68913963 -21.17181916 -14.9673241 -24.63224837 -21.05559654 -17.93479033 -37.20232036 -41.15447785 -25.80987706 -30.71094719 -31.67153119 -24.88939522 -37.45885621 -43.08686959
18 "WALKING_DOWNSTAIRS" 15.86417079 -0.92766806122 -5.686494506 51.27526131 -12.4195019 -2.715002034 4.4497422489 -0.0416388197 -0.7797345501 -3.1710176061 -3.49917885219 5.4310942572 -4.6011161525 -2.8001614239 -3.1382549765 -16.14425855 -16.14425855 -25.65838242 -20.95625481 -38.59146905 -19.25477363 -16.99772876 -27.82033969 -22.70005577 -25.62904665 -34.21747423 -26.907775098 -35.28401773 -24.58668847 -13.308544413 -21.086929237 -33.26044779 -40.93298248 -16.64490108 -13.98177252 -23.02355701 -52.8222681 -51.312922 -50.69139623 -21.29731628 -24.58686299 -35.81856657 -27.636016843 -33.94769323 -26.60120434 -37.21938999 -41.39347422 -33.31104761 -12.646383587 -12.646383587 -21.038453326 -27.939751308 -40.92877354 -15.70447294 -15.05889869 -23.00422574 -22.88277755 -25.55003301 -37.33130942 -28.267089925 -33.42668886 -29.91978608 -18.93646888 -21.26107898 -29.361471268 -41.988694091
18 "WALKING_UPSTAIRS" 15.39326971 -1.2879519693977 -6.534041697 51.23315499 -18.36395688 -6.154527853 4.7119317654 1.2275972123 0.5428200446 -2.7299667071 -3.0515761552 5.2590715749 -5.21972761262 -3.0593411428 -4.0167100261 -16.19048614 -16.19048614 -34.884909 -21.4082988 -45.33585598 -26.97564119 -21.08014307 -30.31824587 -34.18581423 -33.61971659 -42.6966579 -34.35477518 -37.68940146 -29.25311762 -25.32054174 -33.319921 -37.93368718 -47.91920333 -22.04976063 -12.246996973 -18.2336567 -55.78085081 -54.63929911 -52.65470399 -32.66572381 -32.94055704 -44.12813485 -34.44280724 -29.42322618 -25.1674883 -44.11996366 -48.07458593 -41.69920196 -21.56681106 -21.56681106 -33.60115858 -30.62737178 -48.46045742 -20.33711077 -11.051937013 -15.635140647 -33.36921264 -33.96082311 -45.51424896 -34.84125519 -25.71893054 -27.02930101 -25.30069814 -34.09971247 -30.91658889 -49.93283755
19 "LAYING" 22.63025988 -1.4228429747 -9.045461335 -56.44358187 60.22866969 57.07277976 6.4102393888 0.92541458446 -0.082061340992 -2.5902036636444 -7.906812517 9.01422444 -7.934951614 -3.08325575553 -4.973040267 -80.19964697 -80.19964697 -81.73710022 -79.12086492 -81.78342731 -80.88629959 -80.7423024 -81.78325713 -81.62872063 -80.91489649 -81.88003857 -80.85828606 -80.68106329 -80.8363836 -80.67246431 -81.39158982 -80.14685213 -81.49690904 -80.0966251 -80.79634739 -81.72784549 -79.59364772 -81.92043142 -82.07197962 -81.63923355 -80.88553538 -82.02559503 -81.45268175 -79.98026957 -80.77539448 -81.01677007 -81.7224415 -81.91754421 -79.94505959 -79.94505959 -81.39546789 -79.34025166 -81.3603774 -79.8530551 -80.91106228 -81.73350285 -81.77807458 -81.00502126 -82.05037238 -81.66741799 -79.66600336 -80.95965448 -80.01671224 -81.29453164 -79.47217003 -81.28421134
19 "SITTING" 19.98961308 -1.2219659822 -7.935658764 42.44012016 26.30507803 35.70624141 5.5023540431 1.00682334266 0.126367964156 -1.5633043444 -3.797517571 7.07355924263 -7.371987596 -3.10374257 -4.312852295 -70.23140679 -70.23140679 -72.00895025 -68.7827202 -72.22987311 -71.48437632 -70.13571228 -70.54246165 -72.03461808 -71.47733473 -71.83057504 -71.66728754 -70.67777333 -70.68121179 -70.27217819 -71.81387021 -70.3894301 -72.03110155 -71.2741094 -69.37839291 -69.4908619 -70.76291574 -70.8077964 -70.10883214 -72.05415984 -71.48654422 -72.02944604 -71.8776474 -70.0623566 -70.48843327 -72.15792695 -72.0850118 -71.92768037 -69.47816298 -69.47816298 -71.8469785 -69.38590198 -71.96568378 -71.18990991 -69.20787412 -69.16859002 -72.16612037 -71.61298961 -72.13508985 -71.94705152 -69.75869854 -70.65445519 -69.55456627 -71.80917091 -69.38536246 -71.93540046
19 "STANDING" 20.30657498 -1.1259816157 -7.960059036 68.91534614 -16.34453997 9.536991403 5.505078677 0.72367693997 0.094327923731 -1.83161190348 -4.609437739 5.186797315 -7.2304156008 -3.0873052966 -3.82352002963 -70.1169149 -70.1169149 -71.76403142 -68.747388 -71.96351955 -72.07669953 -69.55971969 -70.70366468 -71.90789052 -70.81082825 -71.79282057 -69.19419166 -71.17950203 -70.45234644 -70.73048758 -71.47688513 -69.97620346 -71.87117254 -72.26350277 -68.94340976 -69.53977474 -72.4460426 -70.91414237 -69.99692921 -71.88981857 -70.84965919 -71.98840191 -69.06600897 -70.77907163 -70.13360086 -71.18424818 -72.13105707 -71.79213552 -70.266102 -70.266102 -71.51378118 -68.4704253 -71.76406824 -72.35480201 -68.85314412 -69.1860392 -71.97170173 -71.0719618 -72.08929489 -69.10231433 -70.58860838 -70.3145338 -70.39091509 -71.48007791 -68.38081904 -71.7026865
19 "WALKING" 14.24442096 -0.9972226571 -6.382307006 48.63157308 -11.6135812 -4.671829746 4.2756806792 0.74939010650152 -1.7031493559 -1.42984909545 -3.9081605354 4.150156306 -4.3282369592 -1.597067899 -3.136078203 3.370501881 3.370501881 5.6914514905 5.2023437144 -8.5643988348 -1.559041468 8.80144593448 -5.430014595 1.74918118884 0.5580572607 -6.727130935 11.863402817 -5.0624592023 -0.54624477232 1.67581594033 3.79693562918 -4.9527943523 -13.647026788 -2.54305692141 9.45368118165 -7.2528530022 -50.43279605 -49.84986242 -48.31777241 5.73594992441 4.208210209 -9.3283058687 -1.3746613812 -5.94911765971 -5.4185552971 4.1661699203 -15.1629310366 -11.1016913979 -5.16842129107 -5.16842129107 1.854105698 -1.1360084604 -14.1173489654 -3.0098680925 5.8559840555 -12.1613612153 4.7235057593 4.4408558068 -11.84715178069 -5.63621809576 -6.916534844 -11.454101922 -16.889257115 -1.1589218474 -7.3631169201 -17.479734116
19 "WALKING_DOWNSTAIRS" 10.244834101 -0.569174872771 -5.214114385778 34.39569335 -8.38570365 -4.91972788877 2.850628197 -1.508801234 -0.372528974 -8.025241665 1.071359471 6.3945379215 -1.315975356 -1.5389891531 -2.1277056976 25.13956868 25.13956868 16.945125638 16.302179736 3.415684811 20.94346886 19.283854287 4.31570960905 18.498372986 10.791957279 2.324032498 18.523535485 5.736242599 8.2162498545 22.87886448 20.997788999 7.9552108286 -0.893276653 24.44976575 20.07784138 1.92357559 -35.08931944 -35.7973537 -35.07516214 21.226648455 13.8569619597 -0.78043348 10.438631554 1.8842762 -1.224925486 6.9867973377 -0.570566868 4.54920063863 16.125422687 16.125422687 17.5738705631 9.2750280439 -1.7120415879 25.68175519 16.689222624 -3.056176662 18.5953516116 13.64108013122 -3.8373274089 7.6679181798 -1.111093307 -8.419796844 3.231659434 12.3375101986 1.2494300176 -5.586927353
19 "WALKING_UPSTAIRS" 9.684752357 -1.2159464631 -6.042184309 33.1771349 -15.48402834 -8.840350508 3.32618033449 2.272743451 1.2667279223 1.5541483515 -5.380572823 -0.00932992899999996 -4.072252176 -1.3851538459 -2.1341835021 0.69524773891 0.69524773891 -4.567584235 -2.464630858 -14.911621063 -6.27517978711 4.472726569 -8.7857789363 -8.2129058477 -2.957134887 -15.226284928 -7.7794203814 -9.0168726811 -2.6451740668 -3.1851505288 -7.4956526806 -11.553610714 -19.08735658 -5.1496838095 7.053996901 -7.6187420183 -36.65983968 -36.04179402 -33.47742699 -6.971162232 -0.5154619343 -17.7712891 -16.2720013 -6.905328942 -4.404686995 -9.5750564464 -19.68488875 -15.0165993201 -7.106673121 -7.106673121 -11.362427725 -10.57605771 -20.29601161 -4.7973910136 5.30230323245 -9.5992278021 -8.690607124 -0.5267835041 -20.30864823 -19.10058986 -5.9970064142 -8.299924941 -14.73013996 -17.38685 -15.0853101 -23.53158643
20 "LAYING" 16.28653599 -0.9819627117 -7.0906539326 -32.125336259 58.81204105 32.47498474 6.070468844 0.07535929686 -0.210726455667 -1.5759721909 -6.493317457 8.410254275 -6.76622487 -2.636788264 -4.148192393 -65.33053258 -65.33053258 -66.95756502 -65.31042133 -67.09896606 -65.66955715 -65.66052517 -66.39470029 -66.90451899 -66.45100811 -66.83558242 -66.81811944 -66.17216201 -66.11494504 -64.79224085 -66.61929115 -65.9485924 -66.7161478 -65.4329398 -65.55867626 -66.13489589 -63.14984663 -66.36925643 -66.40326157 -66.93040952 -66.43617726 -66.97926724 -66.94446417 -66.1600499 -66.12387276 -67.27128326 -66.74472422 -67.09359634 -63.88528223 -63.88528223 -66.65099472 -65.42644466 -66.71339251 -65.34785769 -65.61734721 -66.08929008 -67.06254405 -66.53469838 -67.02813083 -66.99051202 -66.17029123 -66.29967816 -64.048797814 -66.61043339 -65.56600225 -66.7750584
20 "SITTING" 18.35099898 -0.97171341387 -7.152395878 61.01399848 4.840343725 10.0108229251 4.927351394 0.3943039773 0.10568900755 -2.402791312 -4.294549691 4.243022113 -6.335807386 -2.6881750127 -3.074511984 -62.88071084 -62.88071084 -64.59912217 -62.01191275 -64.87867822 -64.75940224 -62.38310887 -62.54143217 -64.8280778 -64.09644698 -64.23195645 -64.01427677 -63.66644254 -62.76358202 -62.49628781 -64.13421053 -62.9243385 -64.42315135 -64.88340269 -61.78409851 -61.32102219 -65.06471627 -63.82091326 -61.766427766 -64.81716313 -64.07919299 -64.45048426 -64.43639513 -63.36689757 -62.42093903 -64.50938412 -64.65915042 -64.66297755 -61.89242586 -61.89242586 -64.18749952 -62.11061405 -64.3550259 -64.94257277 -61.71209223 -61.04651358 -64.91534021 -64.2032541 -64.57828892 -64.57661354 -63.22903596 -62.64567026 -62.18198128 -64.19145112 -62.28589989 -64.36495483
20 "STANDING" 20.29961404 -1.31907385888 -7.329401475 66.51991793 -22.33352632 5.17318358797 5.573959963 0.8535906179 -0.447987814366 -1.76174586189 -5.09765514241 5.6478015758 -7.449586686 -3.1547125018 -3.782511406 -67.33570059 -67.33570059 -69.83361763 -64.50827709 -69.19936458 -70.22108921 -65.56817751 -67.88896521 -70.05886572 -68.30738145 -69.55010088 -64.31441801 -66.4773873 -66.53292355 -67.24946845 -68.62057649 -64.19895026 -67.86080052 -70.60632717 -63.90496001 -66.65940116 -71.67993677 -69.89477866 -68.79792477 -70.04556825 -68.29921252 -70.0023507 -64.73268961 -65.98571767 -66.2360627 -67.28002951 -69.17721416 -69.2528994 -66.47906292 -66.47906292 -68.50716918 -61.58888895 -67.62200155 -70.79585106 -63.69435489 -66.5026978 -70.30622054 -68.65461506 -70.37003613 -65.00837647 -65.79033747 -66.78565705 -67.06158726 -68.32982741 -61.98629634 -67.68747759
20 "WALKING" 13.90205616 -1.0811996045 -5.790513332 45.89822549 -17.56663957 -1.791640914 4.290295048 -1.0741597503 0.323573184 -1.1939315525 -3.77935778524 4.3419356394 -3.4679610634 -2.622296369 -2.8012959084 2.009516309524 2.009516309524 -2.1897324441 3.5000032542 -9.939555913 -7.5176178805 20.576763497 -13.882906947 -7.074578953 8.054631567 -17.64571829 -4.7748682987 1.58174442593 -5.5535172799 -0.1802043149 2.78087441926 -2.65233455522 -9.19863211042 -10.625482393 24.97836224 -11.665445086 -49.48669059 -49.06217256 -48.64637242 -4.6228971346 12.459855599 -19.7708938 -11.879971328 4.3774397488 -8.453171836 -12.914599717 -6.505258624 -11.5792606936 -8.003449988 -8.003449988 1.0749051559 -1.8760512669 -7.6430714892 -11.984267862 22.360253406 -13.591384063 -6.2340974826 13.03631721104 -21.81221305 -14.276507946 5.4929450777 -13.512817494 -19.88663422 -1.58431637816 -10.006722039 -8.7707640272
20 "WALKING_DOWNSTAIRS" 13.326498961 -0.43385434792 -4.7071316672 41.38769835 -12.48388734 -1.271662109 3.127639761 0.1964023402 -0.1140669674 -5.0115486401 0.625605278 4.67552162436 -2.036263796 -2.5981717702 -2.768907735 9.983321457 9.983321457 -2.7571492731 4.2228874662 -12.068254061 -1.544894944 23.58844591 -8.4644465394 -8.971219374929 9.2623057758 -16.029911041 -2.8330767041 -6.21440755 11.5667028492 6.8349486248 0.6206271869 -4.5254746586 -14.025081265 3.3529445338 27.76216569 -7.242234142 -42.32061338 -40.88597192 -41.38620898 -6.1064832361 13.035193502 -17.167653246 -9.222280547 -6.605737979 7.187558833 -11.2155794545 -15.055595455 0.1385345476 7.768636265 7.768636265 2.10233629157 -1.37593097418 -12.4016346172 5.08650409178 25.20861048 -9.626254062 -6.627536674 13.19037869 -18.238270341 -11.401453379 -7.198264096 0.823728804 0.0108978587 3.5567090961 -6.825689423 -12.6745778676
20 "WALKING_UPSTAIRS" 12.857014175 -1.4395160427 -6.172221337 39.63188157 -24.47463699 -6.63599937438 4.2659014102 0.3365911412 -1.25164706455 3.3618856202 -8.907199202 2.9937990341 -7.56784761239 -0.9680628769 -2.646825801 0.4449762552 0.4449762552 -13.036173347 1.138842945 -18.96834923 -7.1623928136 -1.49854544514 -16.24000763 -13.0642754958 -15.9202160473 -25.13055065 -19.00690205 -8.2794106671 5.8689086807 -10.455474055 -10.9657156094 -14.618013558 -22.97006577 -5.9205224766 7.7620127459 -11.69172221 -47.50165573 -47.15431204 -46.10726877 -9.470464792 -13.300275291 -26.19570156 -25.12776089 -5.34083022049 9.3900859726 -24.0264916 -20.0934198 -12.9472215732 -10.11175566 -10.11175566 -12.211662871 -12.950429276 -23.2251995 -5.5306827392 8.3918842615 -12.364387225 -9.5416297538 -13.005422401 -27.19328735 -27.13310843 -4.03138279 4.8693184955 -16.332291627 -14.30295137 -18.408365433 -25.64389873
21 "LAYING" 24.419292521 -1.65809743574 -9.292844901 -15.691425734 53.99934102 70.94259244 7.3813518097 1.07949303907 -1.25148094732 -2.746135699 -10.242043774 8.828158653 -8.6770653756 -3.1164755945 -5.412587972 -85.73369249 -85.73369249 -88.45202975 -85.43510012 -88.73243162 -87.1410938 -86.40623223 -86.55949715 -88.57699571 -87.48354754 -88.34677248 -87.60694257 -86.84712047 -88.27300945 -85.83921641 -88.05997115 -86.61141116 -88.46939836 -85.95178796 -86.126348 -85.1088409 -85.13147435 -88.53596425 -85.71746992 -88.63438688 -87.44262779 -88.55798798 -87.78706718 -85.69323823 -88.32108878 -88.61793456 -88.3798648 -88.98745461 -84.79677883 -84.79677883 -88.06973569 -85.43602332 -88.40218244 -85.58365061 -86.1533074 -84.68271059 -88.83552391 -87.58479895 -88.64327436 -87.86042279 -85.19398699 -88.49436366 -85.00041638 -87.9844391 -85.47629176 -88.40746057
21 "SITTING" 23.59086743 -1.2240824967 -9.524920458 79.90266628 1.829257025 -4.826011516 6.435433214 1.0286711865512 -0.01490493413 -1.689058975206 -5.5511587782 7.066271364 -8.594755886 -3.327609142274 -4.474483957 -82.85247495 -82.85247495 -83.80551414 -82.02254467 -84.17612474 -84.20186938 -82.2851805 -82.52304415 -84.1295309 -83.23033728 -83.59191745 -83.71595258 -83.28562973 -83.03137696 -82.8604843 -83.75410049 -83.1163747 -84.15121317 -84.30106941 -82.18459268 -81.56326825 -84.39959438 -83.24520587 -82.06125198 -84.10234834 -83.21523841 -83.79500795 -84.01489261 -82.99234142 -83.04267598 -84.10520232 -84.1264264 -83.9761338 -82.61951136 -82.61951136 -83.85427353 -82.55413024 -84.17568978 -84.3518945 -82.24270965 -81.29506293 -84.15236491 -83.32950935 -83.88188215 -84.11254135 -82.8514735 -83.22610767 -82.82804542 -83.89428171 -82.62231636 -84.24028741
21 "STANDING" 24.64874959 -1.48705409883 -9.827189167 78.42798743 -30.80784474 -18.48402639 6.715440343 0.895528424305 -0.29556336974 -1.7064138776 -6.56923120213 7.697283062 -9.184781877 -3.598276733 -4.79008448809 -85.33091253 -85.33091253 -86.75409941 -84.53550651 -86.94028049 -87.07116407 -84.52284648 -85.46439865 -86.93546795 -85.84076838 -86.75547744 -85.17210682 -85.44735061 -85.38949805 -85.64392874 -86.38645238 -85.14834899 -86.8752817 -87.34637654 -83.98054466 -84.20498323 -87.47869353 -87.01364602 -85.3145102 -86.95863816 -85.78900978 -87.03449527 -85.66379282 -85.08214815 -85.38010496 -86.49611802 -86.93661457 -86.81302608 -85.16587094 -85.16587094 -86.47297983 -84.15968176 -86.87767821 -87.47746246 -83.97551902 -83.87884284 -87.1782132 -85.97614276 -87.19537723 -85.84319811 -84.91320132 -85.71808692 -85.44372415 -86.50142445 -84.35092239 -87.01588914
21 "WALKING" 14.51754339 -0.94437365114 -5.424605285 44.85128965 -19.29119657 -11.48929393 4.0677094651 0.122302728 -0.5294297908 -2.38848164798 -3.0695310877 5.1153228362 -4.5175920876 -2.681381355 -3.2301989412 -6.419694399 -6.419694399 -7.7032275592 -14.80833353 -22.2003977 -14.221800243 1.7600222313 -15.61607147 -10.422984591 -5.8533664324 -21.09640821 -12.82618391 -19.33069251 -14.729648693 -13.065852224 -7.4885142626 -21.29483622 -25.97905453 -15.486371864 2.81257864789 -8.771813739 -50.41797048 -50.13551507 -50.69684818 -5.97422143956 -1.805148049793 -22.10741545 -22.47610996 -20.69040047 -16.21753117 -12.423232192 -25.10842411 -25.73623817 -15.584907113 -15.584907113 -4.3601374385 -21.23183059 -23.41923942 -16.044453635 -0.1332730075 -8.5779734141 -5.5854657384 -0.7717588628 -23.06529746 -25.5766807 -21.80884573 -20.04627867 -22.78378914 -0.9710189301 -26.63696584 -22.32482025
21 "WALKING_DOWNSTAIRS" 13.565745882 -0.77937925571 -4.4175897981 39.27074425 -16.05029803 -8.4541614 4.056537975 -0.962993216 -0.5649798849 -5.6874610618 0.729653854 6.687450943 -3.2690783206 -3.3117847533 -3.5479641325 11.0597264552 11.0597264552 -3.6100880997 -8.3182508791 -20.37729071 4.6945588492 8.1512119128 -3.4637088009 -1.7005262008 -4.828785648 -8.8577219046 -16.50369388 -13.899593983 -10.71997572 10.795315222 5.05991788838 -18.2876528 -22.08622268 10.095457151 13.560137987 -3.230521014 -42.30876725 -42.30503238 -41.23460506 0.0965950736 -3.5820439093 -11.07278469506 -19.896687795 -15.91800652 -15.73917722 -24.73417441 -19.90920784 -19.2751962 11.895385667 11.895385667 4.2855273223 -17.47891479 -22.91088863 12.014448783 12.505244536 -6.5286767516 -2.087405534 -5.0922837145 -13.19569051884 -21.140556485 -17.4788436 -20.28474626 3.5607212399 2.8442391534 -21.80204884 -25.72500755
21 "WALKING_UPSTAIRS" 12.4641436 -1.1149278672 -5.894470471 36.71532891 -20.31855202 -14.55754681 4.8896084841 -0.7345633433 -1.692542723 2.942608378 -7.314254275 -0.257009989 -6.784520152 -0.62050700995 -0.326211203 -3.8091299841 -3.8091299841 -16.6872416 -7.9421878939 -27.16297522 -15.000958991 1.0415136931 -15.12050978 -20.53146028 -9.638163161 -24.43131303 -21.00777833 -20.99450434 -7.320830677 -12.12103911 -16.705854208 -22.34238468 -29.55904019 -11.317989267 5.1600110479 -10.326272643 -44.22284687 -44.25161034 -43.83766393 -19.93044469 -9.550854288 -26.41646046 -24.99974269 -21.76743155 2.43063048218 -26.95646644 -28.41007137 -26.51501451 -13.08829134 -13.08829134 -18.996642167 -19.7510921182 -30.4430007 -10.019650256 3.8701411141 -10.676716128 -21.75972389 -12.27926951 -28.34698626 -26.36549829 -22.48008294 0.6153068499 -18.95780775 -22.45292695 -22.720133532 -32.94607929
22 "LAYING" 20.157099926 -1.02693502442 -7.977666575 -30.13160955 45.53885345 55.57708131 5.415856144 0.33108102305 -0.3365558958 -1.4998418721 -6.665206446 10.440279311 -7.2146833 -2.70782860068 -5.059609691 -67.31955355 -67.31955355 -69.92422411 -66.71637888 -70.68361942 -68.67061508 -66.63777865 -68.70378496 -69.80906354 -68.74799503 -69.9061638 -68.64241824 -69.45827462 -67.86505731 -66.94696735 -69.31114499 -68.11602055 -70.31800663 -68.23693814 -65.75589372 -67.89209817 -66.87224993 -69.0355395761 -68.57534802 -69.86557379 -68.77090993 -70.16594486 -68.87821722 -69.2557173 -67.19413469 -69.99066741 -70.59486034 -70.46181373 -65.477358803 -65.477358803 -69.10918717 -66.52163275 -70.14252175 -68.08729018 -65.70452568 -67.7638045 -70.1370769 -69.04518894 -70.33198781 -68.97823106 -69.17121033 -67.46152598 -65.755242091 -68.80576424 -66.49576979 -70.0408095
22 "SITTING" 16.962197008 -0.7655043678 -6.56129691 52.03696758 12.930340808 19.564192524 5.007661334 -0.05224833925 -0.78648538814 -2.2346701852 -4.920428155 4.9874460065 -6.116257604 -2.625140901 -3.2066027175 -58.41437594 -58.41437594 -60.71683027 -58.40880083 -61.09951416 -60.66733283 -58.25185249 -58.69138937 -60.81855937 -59.7140273 -60.47050456 -60.59053733 -59.46802876 -58.79875724 -58.4708507 -60.07231442 -59.02107157 -60.6220778 -60.66494307 -57.53966629533 -56.88902094 -60.2646193 -59.161950947 -57.532940291 -60.86317725 -59.81653561 -60.69355809 -60.82814869 -58.91075567 -58.6830879 -61.11161752 -60.7770884 -60.73173452 -57.3088434102 -57.3088434102 -60.05176016 -57.8626462 -60.54323351 -60.67463779 -57.473705716 -56.37934695 -61.02657576 -60.12611544 -60.83887791 -60.90714747 -58.6586925 -58.96483312 -57.461477849 -59.95562911 -57.88090661 -60.5317231
22 "STANDING" 17.58039328 -0.99894820723 -6.6129477007 60.10605075 -14.26438274 2.0400973596 4.739634218 0.67590787429 -0.39456374193 -1.7337711014 -4.3474264361 4.620839348 -6.142584876 -2.6522920207 -3.233029247 -60.15288266 -60.15288266 -61.48018841 -58.69233115 -61.65202234 -61.76355628 -58.53716742 -60.29741303 -61.42306053 -59.98491161 -61.58674815 -57.77214021 -61.15299374 -60.62664921 -59.78980243 -60.46386431 -58.72011206 -61.00780129 -62.05503321 -58.12967717 -59.35870428 -62.54811979 -61.1780868 -60.4100827 -61.46526208 -59.99512012 -61.83311809 -57.82373373 -60.77702439 -60.51669815 -59.83210981 -62.04870846 -61.72447506 -59.21157785 -59.21157785 -60.40598101 -56.748923 -60.86342735 -62.20621928 -58.19042618 -59.11982275 -61.66269906 -60.23870775 -62.01123001 -57.95066229 -60.61688241 -60.71012507 -59.45556552 -60.26919946 -56.71401191 -60.81671778
22 "WALKING" 12.82777114 -0.769182596603 -4.927175503 43.06043488 -11.94366711 1.075388258 2.88777711641 1.641033163 0.2040980649 0.0357492266 -4.4200513663 3.5662263363 -6.1169678687 -1.48078923 -2.6211372958 3.32312795968 3.32312795968 1.0543184981 -9.687970011 -21.25197833 -4.5766715089 6.6869059371 -11.739959632 -1.688416557 7.35979823 -12.97077804 -6.653837999 -23.05413749 -3.841054387 -1.1112908385 3.034745511 -20.16542125 -25.48152159 -0.398324083 4.6176753308 -9.814190565 -44.60359861 -44.32740965 -43.93680098 1.6504206342 10.3749453488 -14.40517152 -14.65274183 -22.3708169 -6.966217696 -10.42619447 -29.98627157 -10.776794941 -7.433222224 -7.433222224 5.1305145475 -17.97568146 -23.14289037 1.1222076803 0.1779468873 -11.667605982 0.8282198124 9.817483582428 -15.78699809 -17.22683066 -22.15472291 -11.64599834 -17.54436817 7.2811902804 -21.34487986 -21.91464244
22 "WALKING_DOWNSTAIRS" 10.240522699 -0.712797738071 -3.8669680656 33.18554311 -7.99974646 1.486756646 3.65704707 0.760053999 0.404996454 -2.8066003673 -2.509756041 1.802551538 -3.2462803087 -1.2786170691 -1.73325657966 11.91597199 11.91597199 -0.6472246568 -5.8079991522 -16.54486815 7.032542624 8.127596188 -11.62064354 1.3801111328 -0.1112959128 -15.10323313 -3.435657623 -18.90024625 -7.016965157 5.5989669208 0.8092207433 -12.18302375 -21.00637865 12.55025406 8.633241034 -11.72601785 -33.88472405 -34.0496767 -32.63738484 3.128903459 0.715007803 -17.20103926 -8.5445708759 -19.8109158 -10.09504622 -9.534529724 -23.05008257 -12.91543666 4.79762922698 4.79762922698 -1.21550753711 -9.5011914153 -22.23573681 14.50411057 6.026749807 -13.79673646 1.4566264489 -0.973059999 -19.29217602 -10.243164904 -20.53223638 -13.58348521 -2.0707293818 -4.26709257 -12.307092185 -25.10825179
22 "WALKING_UPSTAIRS" 10.4324444518 -1.12821475676 -4.937136193 37.35708408 -14.14673022 -4.02351175933 3.684123404 1.5417484584 -1.41191277811 5.66910992986 -7.6212534088 0.6609088274 -6.23490338921 -1.6015129609 -2.833196291 8.83186955 8.83186955 -4.0229294463 -5.3773407912 -23.8606985 -2.3267852382 5.4888346307 -9.576837997 -1.6062890977 -3.1576829837 -17.40685278 -8.209193686 -22.00563757 -8.371148778 -3.6410015203 -1.9236855209 -15.535884 -28.05583214 3.51010229187 10.502835997 -4.6037550865 -39.5066213 -39.54804932 -38.35245255 -0.358676926 -2.4182950884 -19.8115388 -12.6626518044 -20.55555217 -6.625838547 -16.66136704 -29.57872743 -21.65930586 -6.667813943 -6.667813943 -3.6813067435 -8.5074434424 -28.37658702 5.5460501655 9.6624684321 -4.9036402615 -2.84750978475 -4.45618377322 -22.19984771 -14.201870621 -19.90304701 -9.342135377 -14.0333013 -6.354593096 -9.828967326 -29.81456245
